Source,Target,Type,Id,Label,Weight
G1023,S5004,Undirected,4293,,21
G1023,S5047,Undirected,4294,,26
G1023,S5014,Undirected,4295,,19
G1023,V9011,Undirected,4296,,26
G1023,V9022,Undirected,4297,,19
G1023,B1736,Undirected,4298,,27
G1023,G1057,Undirected,4299,,23
G1023,S5042,Undirected,4300,,17
G1023,S5018,Undirected,4301,,24
G1023,S5029,Undirected,4302,,20
G1023,G1064,Undirected,4303,,21
G1023,G1020,Undirected,4304,,25
G1023,B1739,Undirected,4305,,30
G1023,B1790,Undirected,4306,,23
G1023,G1052,Undirected,4307,,16
G1023,B1793,Undirected,4308,,16
G1023,S5022,Undirected,4309,,16
G1023,S5012,Undirected,4310,,21
G1023,S5038,Undirected,4311,,21
G1023,S5039,Undirected,4312,,18
G1023,G1027,Undirected,4313,,13
G1023,S5025,Undirected,4314,,24
G1023,S5015,Undirected,4315,,29
G1023,V9001,Undirected,4316,,28
G1023,S5023,Undirected,4317,,12
G1023,V9007,Undirected,4318,,32
G1023,B1732,Undirected,4319,,13
G1023,B1778,Undirected,4320,,28
G1023,G1051,Undirected,4321,,22
G1023,S5027,Undirected,4322,,19
G1023,B1740,Undirected,4323,,25
G1023,G1050,Undirected,4324,,25
G1023,B1788,Undirected,4325,,19
B1781,V9024,Undirected,4326,,22
B1781,G1031,Undirected,4327,,27
B1781,V9003,Undirected,4328,,34
B1781,S5037,Undirected,4329,,31
B1781,B1791,Undirected,4330,,22
B1781,S5010,Undirected,4331,,27
B1781,G1025,Undirected,4332,,21
B1781,S5044,Undirected,4333,,32
B1781,S5003,Undirected,4334,,29
B1781,B1784,Undirected,4335,,39
B1781,S5045,Undirected,4336,,32
B1781,S5043,Undirected,4337,,30
B1781,B1777,Undirected,4338,,29
B1781,S5024,Undirected,4339,,34
B1781,G1032,Undirected,4340,,26
B1781,N6004,Undirected,4341,,29
B1781,B1780,Undirected,4342,,24
B1781,B1782,Undirected,4343,,39
B1781,S5041,Undirected,4344,,19
B1781,G1019,Undirected,4345,,30
B1781,S5016,Undirected,4346,,25
B1781,V9013,Undirected,4347,,28
B1781,B1786,Undirected,4348,,27
B1781,B1792,Undirected,4349,,34
B1781,S5009,Undirected,4350,,23
B1781,B1776,Undirected,4351,,37
B1781,G1033,Undirected,4352,,27
B1781,B1727,Undirected,4353,,33
B1781,V9008,Undirected,4354,,40
B1781,M1207,Undirected,4355,,28
B1781,G1068,Undirected,4356,,24
B1781,V9010,Undirected,4357,,35
B1781,S5005,Undirected,4358,,20
B1781,S5006,Undirected,4359,,21
B1781,S5050,Undirected,4360,,26
B1781,B1779,Undirected,4361,,24
B1781,G1062,Undirected,4362,,24
B1781,G1056,Undirected,4363,,22
B1781,M1204,Undirected,4364,,37
B1781,S5046,Undirected,4365,,19
B1781,G1029,Undirected,4366,,21
B1781,V9018,Undirected,4367,,25
B1781,G1034,Undirected,4368,,21
B1781,V9025,Undirected,4369,,30
B1781,S5002,Undirected,4370,,20
B1781,G1060,Undirected,4371,,22
B1781,S5036,Undirected,4372,,33
B1781,B1729,Undirected,4373,,39
B1781,G1022,Undirected,4374,,27
B1781,B1731,Undirected,4375,,30
B1781,N6005,Undirected,4376,,39
B1781,B1783,Undirected,4377,,28
B1781,V9006,Undirected,4378,,35
B1781,V9004,Undirected,4379,,37
B1781,V9009,Undirected,4380,,29
B1781,V9005,Undirected,4381,,30
B1781,B1728,Undirected,4382,,31
B1781,M1202,Undirected,4383,,23
B1781,G1058,Undirected,4384,,19
B1781,V9017,Undirected,4385,,25
B1781,G1053,Undirected,4386,,27
B1781,M1206,Undirected,4387,,22
B1781,V9027,Undirected,4388,,25
B1781,G1018,Undirected,4389,,27
B1781,G1054,Undirected,4390,,17
B1781,S5017,Undirected,4391,,25
B1781,S5007,Undirected,4392,,21
B1781,G1059,Undirected,4393,,22
B1781,B1789,Undirected,4394,,24
B1781,S5019,Undirected,4395,,28
B1781,N6002,Undirected,4396,,37
B1781,N6006,Undirected,4397,,39
B1781,S5023,Undirected,4398,,11
B1781,B1788,Undirected,4399,,27
B1781,S5012,Undirected,4400,,22
B1781,B1790,Undirected,4401,,22
B1781,S5039,Undirected,4402,,27
B1781,S5022,Undirected,4403,,23
B1781,S5029,Undirected,4404,,28
B1781,S5042,Undirected,4405,,26
B1781,S5004,Undirected,4406,,22
B1781,V9012,Undirected,4407,,28
B1781,B1737,Undirected,4408,,23
B1781,S5038,Undirected,4409,,29
B1781,G1051,Undirected,4410,,30
B1781,S5031,Undirected,4411,,12
B1781,S5027,Undirected,4412,,16
B1781,G1050,Undirected,4413,,28
B1781,G1065,Undirected,4414,,17
B1781,S5020,Undirected,4415,,27
B1781,G1020,Undirected,4416,,26
B1781,G1027,Undirected,4417,,25
B1781,S5048,Undirected,4418,,11
B1781,S5008,Undirected,4419,,27
B1781,N6003,Undirected,4420,,29
B1781,G1052,Undirected,4421,,27
B1781,B1740,Undirected,4422,,17
B1781,S5025,Undirected,4423,,22
B1781,B1735,Undirected,4424,,27
B1781,G1017,Undirected,4425,,23
B1781,B1739,Undirected,4426,,16
B1781,B1734,Undirected,4427,,15
B1781,S5032,Undirected,4428,,21
B1781,S5018,Undirected,4429,,19
B1781,G1030,Undirected,4430,,18
B1781,N6009,Undirected,4431,,16
B1781,B1793,Undirected,4432,,25
B1781,V9022,Undirected,4433,,25
B1781,G1057,Undirected,4434,,24
B1781,V9026,Undirected,4435,,24
B1781,V9014,Undirected,4436,,29
B1781,B1742,Undirected,4437,,11
B1781,B1787,Undirected,4438,,24
B1781,B1795,Undirected,4439,,27
B1781,V9016,Undirected,4440,,23
B1781,V9019,Undirected,4441,,24
B1781,M1205,Undirected,4442,,31
B1781,S5015,Undirected,4443,,25
B1781,V9001,Undirected,4444,,16
B1781,V9015,Undirected,4445,,26
B1781,G1064,Undirected,4446,,26
B1781,S5040,Undirected,4447,,30
B1781,S5011,Undirected,4448,,22
B1781,B1738,Undirected,4449,,16
B1781,G1039,Undirected,4450,,19
B1781,B1778,Undirected,4451,,30
B1781,G1066,Undirected,4452,,26
B1781,G1021,Undirected,4453,,24
B1781,G1061,Undirected,4454,,27
B1781,S5047,Undirected,4455,,26
B1781,V9007,Undirected,4456,,23
B1781,S5049,Undirected,4457,,31
B1781,S5014,Undirected,4458,,23
B1781,S5026,Undirected,4459,,30
B1781,B1736,Undirected,4460,,25
B1781,G1063,Undirected,4461,,17
B1781,N6001,Undirected,4462,,29
B1781,B1732,Undirected,4463,,15
B1781,V9011,Undirected,4464,,23
B1781,V9002,Undirected,4465,,27
V9024,G1031,Undirected,4466,,36
V9024,V9003,Undirected,4467,,30
V9024,S5037,Undirected,4468,,28
V9024,B1791,Undirected,4469,,22
V9024,S5010,Undirected,4470,,13
V9024,G1025,Undirected,4471,,21
V9024,S5044,Undirected,4472,,29
V9024,S5003,Undirected,4473,,20
V9024,B1784,Undirected,4474,,25
V9024,S5045,Undirected,4475,,28
V9024,S5043,Undirected,4476,,31
V9024,B1777,Undirected,4477,,25
V9024,S5024,Undirected,4478,,26
V9024,G1032,Undirected,4479,,26
V9024,N6004,Undirected,4480,,26
V9024,B1780,Undirected,4481,,23
V9024,B1782,Undirected,4482,,31
V9024,S5041,Undirected,4483,,23
V9024,G1019,Undirected,4484,,17
V9024,S5016,Undirected,4485,,21
V9024,V9013,Undirected,4486,,15
V9024,B1786,Undirected,4487,,12
V9024,B1792,Undirected,4488,,24
V9024,S5009,Undirected,4489,,22
V9024,B1776,Undirected,4490,,24
V9024,G1033,Undirected,4491,,28
V9024,B1727,Undirected,4492,,31
V9024,V9008,Undirected,4493,,27
V9024,M1207,Undirected,4494,,24
V9024,G1068,Undirected,4495,,22
V9024,V9010,Undirected,4496,,32
V9024,S5005,Undirected,4497,,20
V9024,S5006,Undirected,4498,,20
V9024,S5050,Undirected,4499,,21
V9024,B1779,Undirected,4500,,20
V9024,G1062,Undirected,4501,,19
V9024,G1056,Undirected,4502,,14
V9024,M1204,Undirected,4503,,23
V9024,S5046,Undirected,4504,,25
V9024,G1029,Undirected,4505,,22
V9024,V9018,Undirected,4506,,22
V9024,G1034,Undirected,4507,,28
V9024,V9025,Undirected,4508,,22
V9024,S5002,Undirected,4509,,27
V9024,G1060,Undirected,4510,,33
V9024,S5036,Undirected,4511,,25
V9024,B1729,Undirected,4512,,33
V9024,G1022,Undirected,4513,,32
V9024,B1731,Undirected,4514,,26
V9024,N6005,Undirected,4515,,30
V9024,B1783,Undirected,4516,,31
V9024,V9006,Undirected,4517,,28
V9024,V9004,Undirected,4518,,34
V9024,V9009,Undirected,4519,,21
V9024,V9005,Undirected,4520,,28
V9024,B1728,Undirected,4521,,27
V9024,M1202,Undirected,4522,,19
V9024,G1058,Undirected,4523,,18
V9024,V9017,Undirected,4524,,30
V9024,G1053,Undirected,4525,,27
V9024,M1206,Undirected,4526,,25
V9024,V9027,Undirected,4527,,23
V9024,G1018,Undirected,4528,,28
V9024,G1054,Undirected,4529,,23
V9024,S5017,Undirected,4530,,21
V9024,S5007,Undirected,4531,,23
V9024,G1059,Undirected,4532,,20
V9024,B1789,Undirected,4533,,18
V9024,S5019,Undirected,4534,,23
V9024,N6002,Undirected,4535,,33
V9024,N6006,Undirected,4536,,29
V9024,S5031,Undirected,4537,,9
V9024,N6003,Undirected,4538,,25
V9024,B1795,Undirected,4539,,26
V9024,S5008,Undirected,4540,,21
V9024,V9015,Undirected,4541,,26
V9024,G1030,Undirected,4542,,30
V9024,V9016,Undirected,4543,,21
V9024,G1065,Undirected,4544,,23
V9024,B1738,Undirected,4545,,25
V9024,S5011,Undirected,4546,,24
V9024,G1021,Undirected,4547,,14
V9024,S5048,Undirected,4548,,17
V9024,S5049,Undirected,4549,,19
V9024,B1734,Undirected,4550,,27
V9024,V9026,Undirected,4551,,28
V9024,S5020,Undirected,4552,,27
V9024,G1017,Undirected,4553,,21
V9024,G1039,Undirected,4554,,31
V9024,B1787,Undirected,4555,,28
V9024,V9002,Undirected,4556,,25
V9024,G1063,Undirected,4557,,20
V9024,S5026,Undirected,4558,,22
V9024,V9014,Undirected,4559,,28
V9024,V9019,Undirected,4560,,23
V9024,B1742,Undirected,4561,,20
V9024,S5023,Undirected,4562,,6
V9024,B1739,Undirected,4563,,29
V9024,B1778,Undirected,4564,,27
V9024,B1788,Undirected,4565,,25
V9024,S5015,Undirected,4566,,36
V9024,S5022,Undirected,4567,,24
V9024,S5012,Undirected,4568,,23
V9024,V9001,Undirected,4569,,27
V9024,G1051,Undirected,4570,,24
V9024,B1732,Undirected,4571,,19
V9024,V9007,Undirected,4572,,14
V9024,B1793,Undirected,4573,,17
V9024,B1790,Undirected,4574,,21
V9024,B1735,Undirected,4575,,12
V9024,G1020,Undirected,4576,,21
V9024,S5032,Undirected,4577,,24
V9024,G1052,Undirected,4578,,21
V9024,S5018,Undirected,4579,,23
V9024,N6009,Undirected,4580,,24
V9024,V9022,Undirected,4581,,22
V9024,G1057,Undirected,4582,,22
V9024,S5038,Undirected,4583,,14
V9024,S5039,Undirected,4584,,26
V9024,B1737,Undirected,4585,,29
V9024,G1027,Undirected,4586,,18
V9024,S5025,Undirected,4587,,28
V9024,M1205,Undirected,4588,,26
V9024,B1736,Undirected,4589,,32
V9024,S5027,Undirected,4590,,23
V9024,G1061,Undirected,4591,,22
V9024,B1740,Undirected,4592,,21
V9024,S5047,Undirected,4593,,23
V9024,S5042,Undirected,4594,,19
V9024,N6001,Undirected,4595,,26
V9024,V9011,Undirected,4596,,23
V9024,S5029,Undirected,4597,,24
V9024,G1066,Undirected,4598,,27
V9024,G1064,Undirected,4599,,23
V9024,G1050,Undirected,4600,,23
V9024,S5014,Undirected,4601,,24
V9024,S5040,Undirected,4602,,21
V9024,V9012,Undirected,4603,,18
V9024,S5004,Undirected,4604,,19
G1031,V9003,Undirected,4605,,29
G1031,S5037,Undirected,4606,,30
G1031,B1791,Undirected,4607,,24
G1031,S5010,Undirected,4608,,21
G1031,G1025,Undirected,4609,,27
G1031,S5044,Undirected,4610,,36
G1031,S5003,Undirected,4611,,21
G1031,B1784,Undirected,4612,,34
G1031,S5045,Undirected,4613,,33
G1031,S5043,Undirected,4614,,32
G1031,B1777,Undirected,4615,,22
G1031,S5024,Undirected,4616,,31
G1031,G1032,Undirected,4617,,27
G1031,N6004,Undirected,4618,,34
G1031,B1780,Undirected,4619,,29
G1031,B1782,Undirected,4620,,34
G1031,S5041,Undirected,4621,,30
G1031,G1019,Undirected,4622,,35
G1031,S5016,Undirected,4623,,21
G1031,V9013,Undirected,4624,,19
G1031,B1786,Undirected,4625,,19
G1031,B1792,Undirected,4626,,30
G1031,S5009,Undirected,4627,,24
G1031,B1776,Undirected,4628,,32
G1031,G1033,Undirected,4629,,34
G1031,B1727,Undirected,4630,,31
G1031,V9008,Undirected,4631,,27
G1031,M1207,Undirected,4632,,32
G1031,G1068,Undirected,4633,,21
G1031,V9010,Undirected,4634,,27
G1031,S5005,Undirected,4635,,22
G1031,S5006,Undirected,4636,,20
G1031,S5050,Undirected,4637,,16
G1031,B1779,Undirected,4638,,26
G1031,G1062,Undirected,4639,,30
G1031,G1056,Undirected,4640,,19
G1031,M1204,Undirected,4641,,26
G1031,S5046,Undirected,4642,,28
G1031,G1029,Undirected,4643,,22
G1031,V9018,Undirected,4644,,23
G1031,G1034,Undirected,4645,,21
G1031,V9025,Undirected,4646,,30
G1031,S5002,Undirected,4647,,28
G1031,G1060,Undirected,4648,,24
G1031,S5036,Undirected,4649,,32
G1031,B1729,Undirected,4650,,26
G1031,G1022,Undirected,4651,,31
G1031,B1731,Undirected,4652,,26
G1031,N6005,Undirected,4653,,32
G1031,B1783,Undirected,4654,,26
G1031,V9006,Undirected,4655,,35
G1031,V9004,Undirected,4656,,35
G1031,V9009,Undirected,4657,,26
G1031,V9005,Undirected,4658,,29
G1031,B1728,Undirected,4659,,34
G1031,M1202,Undirected,4660,,22
G1031,G1058,Undirected,4661,,22
G1031,V9017,Undirected,4662,,23
G1031,G1053,Undirected,4663,,29
G1031,M1206,Undirected,4664,,26
G1031,V9027,Undirected,4665,,28
G1031,G1018,Undirected,4666,,31
G1031,G1054,Undirected,4667,,21
G1031,S5017,Undirected,4668,,23
G1031,S5007,Undirected,4669,,20
G1031,G1059,Undirected,4670,,24
G1031,B1789,Undirected,4671,,24
G1031,S5019,Undirected,4672,,33
G1031,N6002,Undirected,4673,,37
G1031,N6006,Undirected,4674,,36
G1031,M1205,Undirected,4675,,25
G1031,G1020,Undirected,4676,,25
G1031,B1735,Undirected,4677,,23
G1031,S5015,Undirected,4678,,22
G1031,V9007,Undirected,4679,,23
G1031,B1793,Undirected,4680,,26
G1031,S5027,Undirected,4681,,23
G1031,B1736,Undirected,4682,,21
G1031,G1052,Undirected,4683,,29
G1031,V9011,Undirected,4684,,31
G1031,G1057,Undirected,4685,,25
G1031,V9001,Undirected,4686,,21
G1031,G1066,Undirected,4687,,24
G1031,G1061,Undirected,4688,,24
G1031,N6001,Undirected,4689,,33
G1031,S5025,Undirected,4690,,27
G1031,S5018,Undirected,4691,,26
G1031,G1050,Undirected,4692,,24
G1031,S5032,Undirected,4693,,26
G1031,N6009,Undirected,4694,,28
G1031,S5014,Undirected,4695,,22
G1031,G1027,Undirected,4696,,16
G1031,B1740,Undirected,4697,,20
G1031,B1732,Undirected,4698,,22
G1031,S5047,Undirected,4699,,27
G1031,S5040,Undirected,4700,,20
G1031,B1739,Undirected,4701,,23
G1031,B1778,Undirected,4702,,24
G1031,G1064,Undirected,4703,,24
G1031,V9022,Undirected,4704,,20
G1031,B1795,Undirected,4705,,22
G1031,G1030,Undirected,4706,,24
G1031,V9012,Undirected,4707,,27
G1031,G1017,Undirected,4708,,25
G1031,S5026,Undirected,4709,,24
G1031,S5011,Undirected,4710,,22
G1031,B1742,Undirected,4711,,24
G1031,B1734,Undirected,4712,,27
G1031,V9002,Undirected,4713,,21
G1031,V9019,Undirected,4714,,29
G1031,B1737,Undirected,4715,,24
G1031,V9014,Undirected,4716,,27
G1031,S5004,Undirected,4717,,20
G1031,S5049,Undirected,4718,,28
G1031,V9026,Undirected,4719,,30
G1031,S5042,Undirected,4720,,19
G1031,S5029,Undirected,4721,,26
G1031,B1790,Undirected,4722,,26
G1031,S5008,Undirected,4723,,22
G1031,N6003,Undirected,4724,,25
G1031,G1065,Undirected,4725,,24
G1031,S5022,Undirected,4726,,25
G1031,S5012,Undirected,4727,,29
G1031,S5038,Undirected,4728,,23
G1031,S5039,Undirected,4729,,25
G1031,B1787,Undirected,4730,,30
G1031,V9016,Undirected,4731,,22
G1031,S5031,Undirected,4732,,7
G1031,V9015,Undirected,4733,,32
G1031,B1738,Undirected,4734,,29
G1031,G1039,Undirected,4735,,27
G1031,B1788,Undirected,4736,,19
G1031,S5023,Undirected,4737,,7
G1031,G1063,Undirected,4738,,24
G1031,S5020,Undirected,4739,,21
G1031,S5048,Undirected,4740,,12
G1031,G1021,Undirected,4741,,18
G1031,G1051,Undirected,4742,,23
V9003,S5037,Undirected,4743,,37
V9003,B1791,Undirected,4744,,21
V9003,S5010,Undirected,4745,,20
V9003,G1025,Undirected,4746,,25
V9003,S5044,Undirected,4747,,33
V9003,S5003,Undirected,4748,,24
V9003,B1784,Undirected,4749,,45
V9003,S5045,Undirected,4750,,35
V9003,S5043,Undirected,4751,,40
V9003,B1777,Undirected,4752,,29
V9003,S5024,Undirected,4753,,50
V9003,G1032,Undirected,4754,,26
V9003,N6004,Undirected,4755,,37
V9003,B1780,Undirected,4756,,20
V9003,B1782,Undirected,4757,,50
V9003,S5041,Undirected,4758,,19
V9003,G1019,Undirected,4759,,29
V9003,S5016,Undirected,4760,,25
V9003,V9013,Undirected,4761,,16
V9003,B1786,Undirected,4762,,12
V9003,B1792,Undirected,4763,,37
V9003,S5009,Undirected,4764,,20
V9003,B1776,Undirected,4765,,37
V9003,G1033,Undirected,4766,,35
V9003,B1727,Undirected,4767,,40
V9003,V9008,Undirected,4768,,37
V9003,M1207,Undirected,4769,,39
V9003,G1068,Undirected,4770,,25
V9003,V9010,Undirected,4771,,38
V9003,S5005,Undirected,4772,,18
V9003,S5006,Undirected,4773,,24
V9003,S5050,Undirected,4774,,21
V9003,B1779,Undirected,4775,,20
V9003,G1062,Undirected,4776,,22
V9003,G1056,Undirected,4777,,19
V9003,M1204,Undirected,4778,,34
V9003,S5046,Undirected,4779,,23
V9003,G1029,Undirected,4780,,13
V9003,V9018,Undirected,4781,,22
V9003,G1034,Undirected,4782,,25
V9003,V9025,Undirected,4783,,25
V9003,S5002,Undirected,4784,,25
V9003,G1060,Undirected,4785,,19
V9003,S5036,Undirected,4786,,39
V9003,B1729,Undirected,4787,,43
V9003,G1022,Undirected,4788,,27
V9003,B1731,Undirected,4789,,40
V9003,N6005,Undirected,4790,,42
V9003,B1783,Undirected,4791,,41
V9003,V9006,Undirected,4792,,31
V9003,V9004,Undirected,4793,,42
V9003,V9009,Undirected,4794,,25
V9003,V9005,Undirected,4795,,31
V9003,B1728,Undirected,4796,,33
V9003,M1202,Undirected,4797,,34
V9003,G1058,Undirected,4798,,21
V9003,V9017,Undirected,4799,,22
V9003,G1053,Undirected,4800,,27
V9003,M1206,Undirected,4801,,30
V9003,V9027,Undirected,4802,,22
V9003,G1018,Undirected,4803,,29
V9003,G1054,Undirected,4804,,17
V9003,S5017,Undirected,4805,,25
V9003,S5007,Undirected,4806,,21
V9003,G1059,Undirected,4807,,17
V9003,B1789,Undirected,4808,,24
V9003,S5019,Undirected,4809,,26
V9003,N6002,Undirected,4810,,39
V9003,N6006,Undirected,4811,,41
V9003,M1205,Undirected,4812,,39
V9003,G1020,Undirected,4813,,27
V9003,B1735,Undirected,4814,,34
V9003,S5015,Undirected,4815,,25
V9003,V9007,Undirected,4816,,28
V9003,B1793,Undirected,4817,,34
V9003,S5027,Undirected,4818,,24
V9003,B1736,Undirected,4819,,28
V9003,G1052,Undirected,4820,,39
V9003,V9011,Undirected,4821,,27
V9003,G1057,Undirected,4822,,42
V9003,V9001,Undirected,4823,,28
V9003,G1066,Undirected,4824,,30
V9003,G1061,Undirected,4825,,24
V9003,N6001,Undirected,4826,,36
V9003,S5025,Undirected,4827,,34
V9003,S5018,Undirected,4828,,22
V9003,G1050,Undirected,4829,,23
V9003,S5032,Undirected,4830,,26
V9003,N6009,Undirected,4831,,34
V9003,S5014,Undirected,4832,,39
V9003,G1027,Undirected,4833,,29
V9003,B1740,Undirected,4834,,31
V9003,B1732,Undirected,4835,,27
V9003,S5047,Undirected,4836,,26
V9003,S5040,Undirected,4837,,35
V9003,B1739,Undirected,4838,,24
V9003,B1778,Undirected,4839,,35
V9003,G1064,Undirected,4840,,31
V9003,V9022,Undirected,4841,,21
V9003,B1795,Undirected,4842,,29
V9003,G1030,Undirected,4843,,28
V9003,V9012,Undirected,4844,,21
V9003,G1017,Undirected,4845,,26
V9003,S5026,Undirected,4846,,25
V9003,S5011,Undirected,4847,,26
V9003,B1742,Undirected,4848,,18
V9003,B1734,Undirected,4849,,26
V9003,V9002,Undirected,4850,,29
V9003,V9019,Undirected,4851,,24
V9003,B1737,Undirected,4852,,27
V9003,V9014,Undirected,4853,,25
V9003,S5004,Undirected,4854,,19
V9003,S5049,Undirected,4855,,15
V9003,V9026,Undirected,4856,,29
V9003,S5042,Undirected,4857,,15
V9003,S5029,Undirected,4858,,30
V9003,B1790,Undirected,4859,,24
V9003,S5008,Undirected,4860,,27
V9003,N6003,Undirected,4861,,32
V9003,G1065,Undirected,4862,,22
V9003,S5022,Undirected,4863,,17
V9003,S5012,Undirected,4864,,18
V9003,S5038,Undirected,4865,,30
V9003,S5039,Undirected,4866,,21
V9003,B1787,Undirected,4867,,20
V9003,V9016,Undirected,4868,,26
V9003,G1063,Undirected,4869,,28
V9003,S5020,Undirected,4870,,27
V9003,G1021,Undirected,4871,,26
V9003,G1051,Undirected,4872,,22
V9003,S5048,Undirected,4873,,21
V9003,G1039,Undirected,4874,,18
V9003,B1738,Undirected,4875,,27
V9003,V9015,Undirected,4876,,22
V9003,B1788,Undirected,4877,,24
V9003,S5023,Undirected,4878,,8
V9003,S5031,Undirected,4879,,7
S5037,B1791,Undirected,4880,,13
S5037,S5010,Undirected,4881,,20
S5037,G1025,Undirected,4882,,22
S5037,S5044,Undirected,4883,,46
S5037,S5003,Undirected,4884,,22
S5037,B1784,Undirected,4885,,41
S5037,S5045,Undirected,4886,,44
S5037,S5043,Undirected,4887,,40
S5037,B1777,Undirected,4888,,22
S5037,S5024,Undirected,4889,,43
S5037,G1032,Undirected,4890,,23
S5037,N6004,Undirected,4891,,40
S5037,B1780,Undirected,4892,,17
S5037,B1782,Undirected,4893,,38
S5037,S5041,Undirected,4894,,19
S5037,G1019,Undirected,4895,,27
S5037,S5016,Undirected,4896,,27
S5037,V9013,Undirected,4897,,24
S5037,B1786,Undirected,4898,,16
S5037,B1792,Undirected,4899,,38
S5037,S5009,Undirected,4900,,22
S5037,B1776,Undirected,4901,,40
S5037,G1033,Undirected,4902,,43
S5037,B1727,Undirected,4903,,37
S5037,V9008,Undirected,4904,,41
S5037,M1207,Undirected,4905,,43
S5037,G1068,Undirected,4906,,21
S5037,V9010,Undirected,4907,,36
S5037,S5005,Undirected,4908,,21
S5037,S5006,Undirected,4909,,16
S5037,S5050,Undirected,4910,,18
S5037,B1779,Undirected,4911,,20
S5037,G1062,Undirected,4912,,18
S5037,G1056,Undirected,4913,,25
S5037,M1204,Undirected,4914,,37
S5037,S5046,Undirected,4915,,20
S5037,G1029,Undirected,4916,,21
S5037,V9018,Undirected,4917,,23
S5037,G1034,Undirected,4918,,23
S5037,V9025,Undirected,4919,,28
S5037,S5002,Undirected,4920,,30
S5037,G1060,Undirected,4921,,24
S5037,S5036,Undirected,4922,,42
S5037,B1729,Undirected,4923,,40
S5037,G1022,Undirected,4924,,32
S5037,B1731,Undirected,4925,,40
S5037,N6005,Undirected,4926,,37
S5037,B1783,Undirected,4927,,48
S5037,V9006,Undirected,4928,,38
S5037,V9004,Undirected,4929,,34
S5037,V9009,Undirected,4930,,26
S5037,V9005,Undirected,4931,,43
S5037,B1728,Undirected,4932,,32
S5037,M1202,Undirected,4933,,29
S5037,G1058,Undirected,4934,,23
S5037,V9017,Undirected,4935,,27
S5037,G1053,Undirected,4936,,24
S5037,M1206,Undirected,4937,,18
S5037,V9027,Undirected,4938,,25
S5037,G1018,Undirected,4939,,27
S5037,G1054,Undirected,4940,,24
S5037,S5017,Undirected,4941,,31
S5037,S5007,Undirected,4942,,17
S5037,G1059,Undirected,4943,,15
S5037,B1789,Undirected,4944,,25
S5037,S5019,Undirected,4945,,29
S5037,N6002,Undirected,4946,,36
S5037,N6006,Undirected,4947,,43
S5037,M1205,Undirected,4948,,40
S5037,G1020,Undirected,4949,,27
S5037,B1735,Undirected,4950,,32
S5037,S5015,Undirected,4951,,29
S5037,V9007,Undirected,4952,,36
S5037,B1793,Undirected,4953,,27
S5037,S5027,Undirected,4954,,22
S5037,B1736,Undirected,4955,,38
S5037,G1052,Undirected,4956,,44
S5037,V9011,Undirected,4957,,22
S5037,G1057,Undirected,4958,,42
S5037,V9001,Undirected,4959,,21
S5037,G1066,Undirected,4960,,33
S5037,G1061,Undirected,4961,,17
S5037,N6001,Undirected,4962,,43
S5037,S5025,Undirected,4963,,26
S5037,S5018,Undirected,4964,,31
